Site,Trt Unit,Treatment,Scarified,Species,Plant #,Leaves,Grazed,Notes,Leaves_2011,Grazed_2011,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,2,3,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,3,2,y,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,4,2,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,5,1,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,6,2,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,7,1,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,8,2,y,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,,SIVI,9,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,10,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,11,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,12,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,13,2,y,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,14,2,y,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,15,0,y,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,16,2,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,17,2,y,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,18,3,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,19,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,20,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,21,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,22,0,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,23,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,24,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,25,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,26,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,y,SIVI,27,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,2,SBG,n,SIVI,28,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,1,2,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,2,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,3,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,4,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,5,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,7,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,8,3,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,9,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,10,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,11,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,12,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,13,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,14,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,15,4,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,16,2,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,17,4,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,18,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,19,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,20,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,n,SIVI,21,,,,8,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,22,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,23,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,24,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,3,SM,y,SIVI,25,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,1,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,2,2,n,,4,y,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,3,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,4,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,5,1,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,7,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,8,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,9,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,10,1,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,11,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,12,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,13,0,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,14,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,15,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,16,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,17,2,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,18,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,19,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,20,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,21,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,22,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,23,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,24,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,25,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,26,3,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,27,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,28,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,29,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,30,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,n,SIVI,31,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,32,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,33,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,34,,,,2,y,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,35,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,36,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,37,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,5,Control,y,SIVI,38,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,1,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,2,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,3,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,,SIVI,4,2,n,middle,2,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,5,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,6,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,7,4,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,8,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,9,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,10,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,11,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,12,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,13,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,14,1,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,15,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,16,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,17,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,18,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,19,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,y,SIVI,20,,,,12,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,21,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,6,MBG,n,SIVI,22,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,1,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,2,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,3,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,4,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,5,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,7,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,8,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,9,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,10,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,11,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,12,0,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,13,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,14,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,15,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,16,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,17,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,18,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,19,1,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,20,1,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,21,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,22,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,23,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,24,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,25,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,26,3,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,27,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,28,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,29,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,30,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,31,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,32,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,33,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,34,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,n,SIVI,35,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,36,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,37,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,38,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,9,MM,y,SIVI,39,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,1,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,2,2,n,,5,y,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,3,1,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,4,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,5,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,7,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,8,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,9,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,n,SIVI,10,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,11,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,12,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,13,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,14,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,15,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,16,1,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,17,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,18,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,19,2,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,20,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,21,4,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,22,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,23,1,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,24,1,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,y,SIVI,25,2,y,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,26,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,27,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,28,,,,1,y,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,29,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,30,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,31,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,32,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,33,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,34,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,35,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,36,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,37,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,38,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,39,,,,2,y,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,40,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,41,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,42,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,43,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,44,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,45,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,46,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,47,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,48,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,49,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,50,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,51,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,52,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,53,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,54,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,55,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,56,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,57,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,58,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,59,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,60,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,61,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,12,Control,,SIVI,62,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,1,2,n,,9,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,2,0,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,3,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,4,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,5,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,7,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,8,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,9,0,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,10,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,,SIVI,11,1,n,can't find,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,,SIVI,12,1,n,can't find,,,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,13,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,14,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,15,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,16,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,17,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,18,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,19,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,20,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,n,SIVI,21,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,22,,,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,23,,,,9,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,24,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,25,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,17,MBG,y,SIVI,26,,,,6,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,1,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,2,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,3,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,4,3,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,5,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,6,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,7,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,8,2,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,9,2,n,,9,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,10,2,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,11,3,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,12,1,n,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,13,3,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,14,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,15,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,16,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,17,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,18,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,19,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,20,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,21,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,22,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,23,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,24,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,25,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,y,SIVI,26,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,27,,,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,18,SM,n,SIVI,28,,,,4,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,1,1,n,,4,y,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,2,1,y,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,3,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,4,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,5,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,6,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,7,0,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,8,1,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,9,2,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,10,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,11,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,12,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,13,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,14,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,15,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,16,3,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,17,2,n,,1,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,18,0,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,19,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,20,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,21,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,22,1,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,23,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,y,SIVI,24,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,25,,,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,24,MM,n,SIVI,26,,,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,1,4,n,,2,n,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,2,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,3,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,4,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,5,1,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,6,3,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,7,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,8,2,n,,5,n,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,9,2,n,,,,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,10,2,n,,3,n,,,,,,,,,,,,,,,
Pigeon Butte,26,Control,n,SIVI,11,2,n,,,,,,,,,,,,,,,,,,
