site,trtUnit,treatment,scarified,speciesID,plantID,leaves_2010,grazed_2010,notes_2010,leaves_2011,grazed_2011,notes_2011
Bellfountain,12,MM,y,SIMAV,2,1,n,,3,n,
Bellfountain,12,MM,y,SIMAV,3,2,n,,,,
Bellfountain,12,MM,y,SIMAV,4,1,n,,5,n,
Bellfountain,12,MM,y,SIMAV,5,1,n,,3,n,
Bellfountain,12,MM,y,SIMAV,6,2,n,,,,
Bellfountain,12,MM,y,SIMAV,7,1,n,,3,n,
Bellfountain,12,MM,n,SIMAV,8,1,y,,,,
Bellfountain,12,MM,n,SIMAV,9,1,n,,,,
Bellfountain,12,MM,n,SIMAV,10,1,n,,,,
Bellfountain,12,MM,n,SIMAV,11,2,n,,,,
Bellfountain,12,MM,y,SIMAV,12,0,n,,3,n,
Bellfountain,12,MM,y,SIMAV,13,2,n,,,,
Bellfountain,12,MM,y,SIMAV,14,1,n,,4,n,
Bellfountain,12,MM,n,SIMAV,15,2,n,,,,
Bellfountain,12,MM,n,SIMAV,16,2,n,,,,
Bellfountain,12,MM,n,SIMAV,17,1,n,,,,
Bellfountain,12,MM,y,SIMAV,18,,,,1,n,
Bellfountain,12,MM,y,SIMAV,19,,,,3,n,
Bellfountain,12,MM,y,SIMAV,20,,,,3,n,
Bellfountain,12,MM,y,SIMAV,21,,,,3,n,
Bellfountain,12,MM,y,SIMAV,22,,,,2,n,
Bellfountain,12,MM,y,SIMAV,23,,,,5,n,
Bellfountain,12,MM,y,SIMAV,24,,,,3,n,
Bellfountain,12,MM,y,SIMAV,25,,,,1,n,
Bellfountain,12,MM,y,SIMAV,26,,,,1,n,
Bellfountain,12,MM,y,SIMAV,27,,,,2,n,
Bellfountain,12,MM,y,SIMAV,28,,,,2,n,
Bellfountain,12,MM,y,SIMAV,29,,,,1,n,
Bellfountain,13,SM,y,SIMAV,1,2,n,,4,n,
Bellfountain,13,SM,y,SIMAV,2,2,n,,,,
Bellfountain,13,SM,y,SIMAV,3,3,n,,4,n,
Bellfountain,13,SM,n,SIMAV,4,1,n,,5,n,
Bellfountain,13,SM,n,SIMAV,5,2,n,,,,
Bellfountain,13,SM,y,SIMAV,6,0,n,,,,
Bellfountain,13,SM,y,SIMAV,7,1,n,,,,
Bellfountain,13,SM,y,SIMAV,8,1,n,,,,
Bellfountain,13,SM,y,SIMAV,9,1,n,,3,n,
Bellfountain,13,SM,y,SIMAV,10,1,n,,,,
Bellfountain,13,SM,y,SIMAV,11,1,n,,4,n,
Bellfountain,13,SM,y,SIMAV,12,2,n,,4,n,
Bellfountain,13,SM,y,SIMAV,13,3,n,,4,y,
Bellfountain,13,SM,y,SIMAV,14,2,n,,5,n,
Bellfountain,13,SM,n,SIMAV,15,2,n,,,,
Bellfountain,13,SM,y,SIMAV,16,,,,2,n,
Bellfountain,13,SM,n,SIMAV,17,,,,5,n,
Bellfountain,13,SM,n,SIMAV,18,,,,3,n,
Bellfountain,13,SM,n,SIMAV,19,,,,3,n,
Bellfountain,13,MM,n,SIMAV,30,,,,2,n,
Bellfountain,15,SBG,y,SIMAV,1,1,n,,,,
Bellfountain,15,SBG,y,SIMAV,2,1,n,,,,
Bellfountain,15,SBG,y,SIMAV,3,1,n,,,,
Bellfountain,15,SBG,n,SIMAV,4,2,n,,,,
Bellfountain,15,SBG,y,SIMAV,5,2,n,,,,
Bellfountain,15,SBG,y,SIMAV,6,2,n,,,,
Bellfountain,15,SBG,n,SIMAV,7,,,,3,n,
Bellfountain,15,SBG,n,SIMAV,8,,,,3,n,
Bellfountain,15,SBG,y,SIMAV,9,,,,2,n,
Bellfountain,15,SBG,y,SIMAV,10,,,,4,n,
Bellfountain,17,Control,n,SIMAV,1,1,n,,1,n,
Bellfountain,17,Control,n,SIMAV,2,1,n,,,,
Bellfountain,17,Control,n,SIMAV,3,2,n,,,,
Bellfountain,17,Control,y,SIMAV,4,1,n,,6,n,
Bellfountain,17,Control,y,SIMAV,5,2,n,,5,n,
Bellfountain,17,Control,y,SIMAV,6,1,y,,6,n,
Bellfountain,17,Control,y,SIMAV,7,1,n,,,,
Bellfountain,17,Control,y,SIMAV,8,1,n,,4,n,
Bellfountain,17,Control,y,SIMAV,9,1,n,,1,n,
Bellfountain,17,Control,y,SIMAV,10,2,n,,1,n,
Bellfountain,17,Control,y,SIMAV,11,2,n,,,,
Bellfountain,17,Control,y,SIMAV,12,3,n,,3,n,
Bellfountain,17,Control,y,SIMAV,13,4,n,,2,n,
Bellfountain,17,Control,n,SIMAV,14,2,n,,5,n,
Bellfountain,17,Control,n,SIMAV,15,2,n,,,,
Bellfountain,17,Control,n,SIMAV,16,2,n,,,,
Bellfountain,17,Control,y,SIMAV,17,,,,3,n,
Bellfountain,17,Control,y,SIMAV,18,,,,2,n,
Bellfountain,17,Control,y,SIMAV,19,,,,2,n,
Bellfountain,17,Control,y,SIMAV,20,,,,1,n,
Bellfountain,17,Control,n,SIMAV,21,,,,2,n,
Bellfountain,17,Control,n,SIMAV,22,,,,3,n,
Bellfountain,17,Control,n,SIMAV,23,,,,2,n,
Bellfountain,17,Control,n,SIMAV,24,,,,2,n,
Bellfountain,17,Control,n,SIMAV,25,,,,4,n,
Bellfountain,17,Control,n,SIMAV,26,,,,2,n,
Bellfountain,17,Control,n,SIMAV,27,,,,2,n,
Bellfountain,18,SM,n,SIMAV,1,1,n,,,,
Bellfountain,18,SM,n,SIMAV,2,0,n,,,,
Bellfountain,18,SM,n,SIMAV,3,1,n,,,,
Bellfountain,18,SM,y,SIMAV,4,1,n,,,,
Bellfountain,18,SM,y,SIMAV,5,1,n,,4,n,
Bellfountain,18,SM,y,SIMAV,6,1,n,,,,
Bellfountain,18,SM,y,SIMAV,7,1,n,,,,
Bellfountain,18,SM,n,SIMAV,8,2,n,,,,
Bellfountain,18,SM,n,SIMAV,9,2,n,,,,
Bellfountain,18,SM,n,SIMAV,10,2,n,,,,
Bellfountain,18,SM,n,SIMAV,11,1,n,,,,
Bellfountain,18,SM,n,SIMAV,12,2,n,,,,
Bellfountain,18,SM,n,SIMAV,13,1,n,,,,
Bellfountain,18,SM,n,SIMAV,14,2,n,,,,
Bellfountain,18,SM,y,SIMAV,15,0,n,,,,
Bellfountain,18,SM,y,SIMAV,16,2,n,,,,
Bellfountain,18,SM,y,SIMAV,17,1,n,,,,
Bellfountain,18,SM,y,SIMAV,18,2,n,,,,
Bellfountain,18,SM,y,SIMAV,19,3,n,,,,
Bellfountain,18,SM,y,SIMAV,20,2,n,,,,
Bellfountain,18,SM,y,SIMAV,21,,,,2,n,
Bellfountain,18,SM,y,SIMAV,22,,,,1,n,
Bellfountain,20,SBG,y,SIMAV,1,1,n,,4,n,
Bellfountain,20,SBG,y,SIMAV,2,1,n,,,,
Bellfountain,20,SBG,y,SIMAV,3,1,n,,4,n,
Bellfountain,20,SBG,y,SIMAV,4,1,n,,5,n,
Bellfountain,20,SBG,y,SIMAV,5,2,n,,,,
Bellfountain,20,SBG,y,SIMAV,6,0,n,,,,
Bellfountain,20,SBG,y,SIMAV,7,1,n,,,,
Bellfountain,20,SBG,y,SIMAV,8,1,n,,3,n,
Bellfountain,20,SBG,y,SIMAV,9,0,n,,,,
Bellfountain,20,SBG,y,SIMAV,10,1,n,,,,
Bellfountain,20,SBG,y,SIMAV,11,1,n,,,,
Bellfountain,20,SBG,n,SIMAV,12,1,n,,3,y,
Bellfountain,20,SBG,n,SIMAV,13,1,n,,3,n,
Bellfountain,20,SBG,n,SIMAV,14,1,n,,,,
Bellfountain,20,SBG,n,SIMAV,15,2,n,,,,
Bellfountain,20,SBG,y,SIMAV,16,1,n,,,,
Bellfountain,20,SBG,y,SIMAV,17,1,n,,2,n,
Bellfountain,20,SBG,y,SIMAV,18,1,n,,2,n,
Bellfountain,20,SBG,y,SIMAV,19,3,n,,,,
Bellfountain,20,SBG,y,SIMAV,20,2,n,,,,
Bellfountain,20,SBG,y,SIMAV,21,1,n,,,,
Bellfountain,20,SBG,y,SIMAV,22,2,n,,,,
Bellfountain,20,SBG,y,SIMAV,23,3,n,,,,
Bellfountain,20,SBG,n,SIMAV,24,4,n,,,,
Bellfountain,20,SBG,n,SIMAV,25,2,n,,1,n,
Bellfountain,20,SBG,y,SIMAV,26,,,,3,n,
Bellfountain,20,SBG,y,SIMAV,27,,,,5,n,
Bellfountain,20,SBG,y,SIMAV,28,,,,3,n,
Bellfountain,20,SBG,n,SIMAV,29,,,,1,n,
Bellfountain,23,SBG,n,SIMAV,1,1,n,,,,
Bellfountain,23,SBG,n,SIMAV,2,1,n,,,,
Bellfountain,23,SBG,n,SIMAV,3,2,n,,,,
Bellfountain,23,SBG,n,SIMAV,4,1,y,,,,
Bellfountain,23,SBG,n,SIMAV,5,2,n,,,,
Bellfountain,23,SBG,n,SIMAV,6,1,n,,,,
Bellfountain,23,SBG,y,SIMAV,7,0,n,,,,
Bellfountain,23,SBG,y,SIMAV,8,2,n,,3,n,
Bellfountain,23,SBG,y,SIMAV,9,1,n,,,,
Bellfountain,23,SBG,y,SIMAV,10,1,y,,,,
Bellfountain,23,SBG,y,SIMAV,11,1,n,,,,
Bellfountain,23,SBG,n,SIMAV,12,0,n,,,,
Bellfountain,23,SBG,n,SIMAV,13,2,n,,,,
Bellfountain,23,SBG,n,SIMAV,14,0,n,,,,
Bellfountain,23,SBG,n,SIMAV,15,2,n,,,,
Bellfountain,23,SBG,y,SIMAV,16,3,n,,,,
Bellfountain,24,SBG,n,SIMAV,1,1,n,,3,n,
Bellfountain,24,SBG,n,SIMAV,2,0,n,,,,
Bellfountain,24,SBG,n,SIMAV,3,1,n,,3,n,
Bellfountain,24,SBG,n,SIMAV,4,1,n,,,,
Bellfountain,24,SBG,y,SIMAV,5,1,n,,2,n,
Bellfountain,24,SBG,y,SIMAV,6,1,n,,,,
Bellfountain,24,SBG,n,SIMAV,7,1,n,,,,
Bellfountain,24,SBG,n,SIMAV,8,1,n,,,,
Bellfountain,24,SBG,n,SIMAV,9,3,n,,3,n,
Bellfountain,24,SBG,y,SIMAV,10,3,n,,,,
Bellfountain,24,SBG,y,SIMAV,11,1,n,,,,
Bellfountain,24,SBG,n,SIMAV,12,,,,4,n,
Bellfountain,24,SBG,y,SIMAV,13,,,,2,n,
Bellfountain,24,SBG,y,SIMAV,14,,,,4,n,
Bellfountain,24,SBG,y,SIMAV,15,,,,2,n,
Bellfountain,26,MBG,n,SIMAV,1,1,n,,4,n,
Bellfountain,26,MBG,n,SIMAV,2,1,n,,,,
Bellfountain,26,MBG,n,SIMAV,3,2,n,,,,
Bellfountain,26,MBG,n,SIMAV,4,1,n,,,,
Bellfountain,26,MBG,y,SIMAV,5,1,n,,5,n,
Bellfountain,26,MBG,y,SIMAV,6,2,n,,,,
Bellfountain,26,MBG,y,SIMAV,7,1,n,,7,n,
Bellfountain,26,MBG,y,SIMAV,8,0,n,,,,
Bellfountain,26,MBG,y,SIMAV,9,0,n,,4,n,
Bellfountain,26,MBG,y,SIMAV,10,1,n,,,,
Bellfountain,26,MBG,y,SIMAV,11,0,n,,,,
Bellfountain,26,MBG,n,SIMAV,12,2,n,,4,n,
Bellfountain,26,MBG,n,SIMAV,13,0,n,,,,
Bellfountain,26,MBG,n,SIMAV,14,2,n,,3,n,
Bellfountain,26,MBG,n,SIMAV,15,3,n,,15,n,
Bellfountain,26,MBG,n,SIMAV,16,2,n,,,,
Bellfountain,26,MBG,n,SIMAV,17,2,n,,3,n,
Bellfountain,26,MBG,n,SIMAV,18,2,n,,,,
Bellfountain,26,MBG,y,SIMAV,19,2,n,,,,
Bellfountain,26,MBG,y,SIMAV,20,5,n,,9,n,
Bellfountain,26,MBG,y,SIMAV,21,4,n,,8,n,
Bellfountain,26,MBG,y,SIMAV,22,,,,2,n,
Bellfountain,26,MBG,y,SIMAV,23,,,,3,n,
Bellfountain,26,MBG,n,SIMAV,24,,,,1,n,
Bellfountain,26,MBG,y,SIMAV,25,,,,4,n,
Bellfountain,26,MBG,y,SIMAV,26,,,,5,n,
Bellfountain,26,MBG,y,SIMAV,27,,,,1,n,
Bellfountain,26,MBG,n,SIMAV,28,,,,5,n,
Bellfountain,26,MBG,n,SIMAV,29,,,,4,n,
Bellfountain,26,MBG,n,SIMAV,30,,,,4,n,
Bellfountain,26,MBG,n,SIMAV,31,,,,4,n,
Bellfountain,26,MBG,n,SIMAV,32,,,,2,n,
Bellfountain,27,Control,n,SIMAV,1,1,n,,,,
Bellfountain,27,Control,n,SIMAV,2,1,n,,,,
Bellfountain,27,Control,n,SIMAV,3,1,n,,5,n,
Bellfountain,27,Control,n,SIMAV,4,1,n,,5,n,
Bellfountain,27,Control,n,SIMAV,5,1,n,,,,
Bellfountain,27,Control,n,SIMAV,6,1,n,,,,
Bellfountain,27,Control,y,SIMAV,7,1,n,,3,n,
Bellfountain,27,Control,y,SIMAV,8,1,n,,2,n,
Bellfountain,27,Control,y,SIMAV,9,1,n,,,,
Bellfountain,27,Control,n,SIMAV,10,1,y,,4,n,
Bellfountain,27,Control,y,SIMAV,11,2,n,,,,
Bellfountain,27,Control,y,SIMAV,12,1,n,,,,
Bellfountain,27,Control,y,SIMAV,13,,,,3,n,
Bellfountain,27,Control,y,SIMAV,14,,,,3,n,
Bellfountain,27,Control,y,SIMAV,15,,,,3,n,
Bellfountain,27,Control,y,SIMAV,16,,,,3,n,
Bellfountain,27,Control,y,SIMAV,17,,,,4,n,
Bellfountain,27,Control,y,SIMAV,18,,,,3,n,
Bellfountain,27,Control,n,SIMAV,19,,,,5,y,
Bellfountain,27,Control,n,SIMAV,20,,,,2,n,
Bellfountain,27,Control,n,SIMAV,21,,,,2,n,
Bellfountain,27,Control,n,SIMAV,22,,,,3,n,
Bellfountain,27,Control,n,SIMAV,23,,,,2,n,
Bellfountain,27,Control,n,SIMAV,24,,,,2,n,
Bellfountain,27,Control,n,SIMAV,25,,,,4,n,
Bellfountain,27,Control,n,SIMAV,26,,,,6,n,
Bellfountain,27,Control,n,SIMAV,27,,,,3,n,
Bellfountain,33,MM,y,SIMAV,1,0,n,,,,
Bellfountain,33,MM,n,SIMAV,2,2,y,,,,
Bellfountain,33,MM,n,SIMAV,3,1,n,,5,n,
Bellfountain,33,MM,n,SIMAV,4,1,n,,,,
Bellfountain,33,MM,n,SIMAV,5,1,n,,,,
Bellfountain,33,MM,y,SIMAV,6,1,n,,,,
Bellfountain,33,MM,y,SIMAV,7,1,n,,5,n,
Bellfountain,33,MM,y,SIMAV,8,1,n,,2,n,
Bellfountain,33,MM,n,SIMAV,9,2,y,,,,
Bellfountain,33,MM,n,SIMAV,10,2,y,,,,
Bellfountain,33,MM,y,SIMAV,11,1,n,,4,n,
Bellfountain,33,MM,y,SIMAV,12,2,n,,2,n,
Bellfountain,33,MM,y,SIMAV,13,2,n,,4,n,
Bellfountain,33,MM,y,SIMAV,14,1,n,,,,
Bellfountain,33,MM,y,SIMAV,15,2,n,,,,
Bellfountain,33,MM,n,SIMAV,16,1,n,,,,
Bellfountain,33,MM,n,SIMAV,17,2,n,,6,n,
Bellfountain,33,MM,n,SIMAV,18,2,n,,,,
Bellfountain,33,MM,n,SIMAV,19,1,n,,,,
Bellfountain,33,MM,n,SIMAV,20,1,n,,,,
Bellfountain,33,MM,n,SIMAV,21,1,n,,,,
Bellfountain,33,MM,n,SIMAV,22,,,,2,n,
Bellfountain,33,MM,n,SIMAV,23,,,,2,y,
Bellfountain,33,MM,n,SIMAV,24,,,,1,n,
Bellfountain,33,MM,y,SIMAV,25,,,,3,n,
Bellfountain,33,MM,y,SIMAV,26,,,,2,n,
Bellfountain,33,MM,y,SIMAV,27,,,,1,n,
Bellfountain,33,MM,y,SIMAV,28,,,,1,n,
Bellfountain,33,MM,y,SIMAV,29,,,,1,n,
Bellfountain,33,MM,y,SIMAV,30,,,,2,n,
Bellfountain,33,MM,y,SIMAV,31,,,,3,y,
Bellfountain,33,MM,y,SIMAV,32,,,,5,n,
Bellfountain,34,MM,y,SIMAV,1,2,n,,,,
Bellfountain,34,MM,y,SIMAV,2,1,n,,6,n,
Bellfountain,34,MM,n,SIMAV,3,0,n,,2,n,
Bellfountain,34,MM,y,SIMAV,4,1,n,,4,n,
Bellfountain,34,MM,y,SIMAV,5,2,n,,1,y,
Bellfountain,34,MM,y,SIMAV,6,1,n,,2,n,
Bellfountain,34,MM,y,SIMAV,7,1,n,,,,
Bellfountain,34,MM,y,SIMAV,8,2,n,,,,
Bellfountain,34,MM,n,SIMAV,9,,,,3,n,
Bellfountain,34,MM,n,SIMAV,10,,,,3,n,
Bellfountain,34,MM,n,SIMAV,11,,,,3,n,
Bellfountain,34,MM,n,SIMAV,12,,,,3,n,
Bellfountain,34,MM,n,SIMAV,13,,,,2,n,
Bellfountain,35,Control,y,SIMAV,1,1,n,,,,
Bellfountain,35,Control,n,SIMAV,2,1,n,,,,
Bellfountain,35,Control,n,SIMAV,3,1,n,,,,
Bellfountain,35,Control,n,SIMAV,4,1,n,,2,n,
Bellfountain,35,Control,y,SIMAV,5,1,n,,,,
Bellfountain,35,Control,y,SIMAV,6,1,n,,2,n,
Bellfountain,35,Control,y,SIMAV,7,2,n,,2,n,
Bellfountain,35,Control,n,SIMAV,8,2,n,,,,
Bellfountain,35,Control,n,SIMAV,9,2,n,,2,n,
Bellfountain,35,Control,y,SIMAV,10,,,,2,n,
Bellfountain,35,Control,y,SIMAV,11,,,,2,n,
Bellfountain,35,Control,y,SIMAV,12,,,,2,n,
Bellfountain,35,Control,y,SIMAV,13,,,,3,n,
Bellfountain,35,Control,y,SIMAV,14,,,,2,n,
Bellfountain,35,Control,n,SIMAV,15,,,,2,n,
Bellfountain,35,Control,n,SIMAV,16,,,,3,n,
Bellfountain,35,Control,n,SIMAV,17,,,,2,n,
Bellfountain,35,Control,n,SIMAV,18,,,,1,n,
Bellfountain,35,Control,n,SIMAV,19,,,,2,n,
Bellfountain,35,Control,n,SIMAV,20,,,,4,n,
Bellfountain,37,MBG,n,SIMAV,1,1,n,,2,n,
Bellfountain,37,MBG,y,SIMAV,2,1,n,,,,
Bellfountain,37,MBG,y,SIMAV,3,1,n,,,,
Bellfountain,37,MBG,y,SIMAV,4,1,n,,2,n,
Bellfountain,37,MBG,y,SIMAV,5,1,y,,,,
Bellfountain,37,MBG,y,SIMAV,6,1,n,,,,
Bellfountain,37,MBG,y,SIMAV,7,0,n,,2,n,
Bellfountain,37,MBG,y,SIMAV,8,1,n,,2,y,
Bellfountain,37,MBG,y,SIMAV,9,1,n,,,,
Bellfountain,37,MBG,y,SIMAV,10,1,n,,3,n,
Bellfountain,37,MBG,y,SIMAV,11,1,n,,,,
Bellfountain,37,MBG,y,SIMAV,12,1,n,,2,n,
Bellfountain,37,MBG,n,SIMAV,13,2,n,,6,y,
Bellfountain,37,MBG,n,SIMAV,14,2,n,,,,
Bellfountain,37,MBG,y,SIMAV,15,2,n,,,,
Bellfountain,37,MBG,y,SIMAV,16,1,n,,2,n,
Bellfountain,37,MBG,y,SIMAV,17,2,y,,2,n,
Bellfountain,37,MBG,y,SIMAV,18,3,n,,3,n,
Bellfountain,37,MBG,n,SIMAV,19,,,,1,y,
Bellfountain,37,MBG,n,SIMAV,20,,,,1,n,
Bellfountain,37,MBG,n,SIMAV,21,,,,2,y,
Bellfountain,37,MBG,y,SIMAV,22,,,,2,n,
Bellfountain,37,MBG,y,SIMAV,23,,,,4,n,
Bellfountain,40,MM,y,SIMAV,1,1,n,,2,n,
Bellfountain,40,MM,y,SIMAV,2,1,n,,3,n,
Bellfountain,40,MM,y,SIMAV,3,1,n,,,,
Bellfountain,40,MM,n,SIMAV,4,2,n,,2,n,
Bellfountain,40,MM,n,SIMAV,5,1,n,,2,n,
Bellfountain,40,MM,n,SIMAV,6,2,n,,6,n,
Bellfountain,40,MM,n,SIMAV,7,1,n,,1,n,
Bellfountain,40,MM,y,SIMAV,8,1,n,,,,
Bellfountain,40,MM,y,SIMAV,9,1,n,,1,n,
Bellfountain,40,MM,y,SIMAV,10,,,,3,n,
Bellfountain,40,MM,n,SIMAV,11,,,,2,n,
Bellfountain,40,MM,n,SIMAV,12,,,,4,n,
Bellfountain,40,MM,n,SIMAV,13,,,,4,n,
Bellfountain,44,SBG,y,SIMAV,1,1,n,,3,n,
Bellfountain,44,SBG,n,SIMAV,2,2,n,,7,n,
Bellfountain,44,SBG,y,SIMAV,3,1,n,,,,
Bellfountain,44,SBG,n,SIMAV,4,1,n,,,,
Bellfountain,44,SBG,y,SIMAV,5,1,n,,2,n,
Bellfountain,44,SBG,n,SIMAV,6,2,n,,2,n,
Bellfountain,44,SBG,y,SIMAV,7,2,n,,4,n,
Bellfountain,44,SBG,y,SIMAV,8,2,n,,,,
Bellfountain,44,SBG,y,SIMAV,9,3,n,,,,
Bellfountain,44,SBG,n,SIMAV,10,,,,4,y,
Bellfountain,44,SBG,n,SIMAV,11,,,,2,n,
Bellfountain,44,SBG,y,SIMAV,12,,,,1,n,
Bellfountain,44,SBG,y,SIMAV,13,,,,3,n,
Bellfountain,44,SBG,y,SIMAV,14,,,,1,n,
Ft. Hoskins,2,MM,y,SIMAV,1,1,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,2,2,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,3,1,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,4,1,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,5,1,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,6,0,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,7,1,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,8,1,n,,3,y,
Ft. Hoskins,2,MM,n,SIMAV,9,1,n,,3,n,
Ft. Hoskins,2,MM,n,SIMAV,10,1,n,,3,n,
Ft. Hoskins,2,MM,n,SIMAV,11,0,n,,2,n,
Ft. Hoskins,2,MM,n,SIMAV,12,1,n,,3,n,
Ft. Hoskins,2,MM,n,SIMAV,13,0,n,,2,n,
Ft. Hoskins,2,MM,n,SIMAV,14,1,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,15,1,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,16,1,y,,1,n,
Ft. Hoskins,2,MM,n,SIMAV,17,1,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,18,1,n,,2,n,
Ft. Hoskins,2,MM,y,SIMAV,19,1,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,20,2,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,21,2,n,,,,
Ft. Hoskins,2,MM,y,SIMAV,22,2,n,,,,
Ft. Hoskins,2,MM,n,SIMAV,23,2,n,,3,n,
Ft. Hoskins,2,MM,y,SIMAV,24,,,,3,n,
Ft. Hoskins,2,MM,y,SIMAV,25,,,,1,n,
Ft. Hoskins,2,MM,y,SIMAV,26,,,,3,n,
Ft. Hoskins,2,MM,n,SIMAV,27,,,,1,n,
Ft. Hoskins,6,SM,y,SIMAV,1,1,n,,4,n,
Ft. Hoskins,6,SM,y,SIMAV,2,2,n,,1,n,
Ft. Hoskins,6,SM,y,SIMAV,3,2,n,,3,n,
Ft. Hoskins,6,SM,y,SIMAV,4,2,n,,4,n,
Ft. Hoskins,6,SM,y,SIMAV,5,2,n,,2,n,
Ft. Hoskins,6,SM,y,SIMAV,6,1,n,,,,
Ft. Hoskins,6,SM,y,SIMAV,7,2,n,,2,n,
Ft. Hoskins,6,SM,n,SIMAV,8,2,n,,4,n,
Ft. Hoskins,6,SM,y,SIMAV,9,2,n,,,,
Ft. Hoskins,6,SM,n,SIMAV,10,2,n,,3,n,
Ft. Hoskins,6,SM,y,SIMAV,11,,,,2,n,
Ft. Hoskins,6,SM,y,SIMAV,12,,,,4,n,
Ft. Hoskins,6,SM,y,SIMAV,13,,,,1,n,
Ft. Hoskins,6,SM,y,SIMAV,14,,,,3,n,
Ft. Hoskins,6,SM,n,SIMAV,15,,,,3,n,
Ft. Hoskins,6,SM,n,SIMAV,16,,,,1,n,
Ft. Hoskins,9,MBG,n,SIMAV,1,2,n,,,,
Ft. Hoskins,9,MBG,n,SIMAV,2,2,n,,1,n,
Ft. Hoskins,9,MBG,n,SIMAV,3,1,n,,3,n,
Ft. Hoskins,9,MBG,n,SIMAV,4,2,n,,4,n,
Ft. Hoskins,9,MBG,n,SIMAV,5,1,y,,,,
Ft. Hoskins,9,MBG,n,SIMAV,6,1,n,,3,n,
Ft. Hoskins,9,MBG,y,SIMAV,7,2,y,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,8,1,n,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,9,0,n,,3,n,
Ft. Hoskins,9,MBG,y,SIMAV,10,1,n,,3,n,
Ft. Hoskins,9,MBG,y,SIMAV,11,1,n,,,,
Ft. Hoskins,9,MBG,y,SIMAV,12,1,n,,3,y,
Ft. Hoskins,9,MBG,y,SIMAV,13,1,n,,,,
Ft. Hoskins,9,MBG,y,SIMAV,14,2,n,,1,y,
Ft. Hoskins,9,MBG,y,SIMAV,15,2,n,,,,
Ft. Hoskins,9,MBG,y,SIMAV,16,3,n,,3,n,
Ft. Hoskins,9,MBG,y,SIMAV,17,1,n,,,,
Ft. Hoskins,9,MBG,y,SIMAV,18,1,n,,,,
Ft. Hoskins,9,MBG,n,SIMAV,19,,,,2,n,
Ft. Hoskins,9,MBG,n,SIMAV,20,,,,2,n,new - cotyledon
Ft. Hoskins,9,MBG,n,SIMAV,21,,,,2,n,
Ft. Hoskins,9,MBG,n,SIMAV,22,,,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,23,,,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,24,,,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,25,,,,3,n,
Ft. Hoskins,9,MBG,y,SIMAV,26,,,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,27,,,,2,n,
Ft. Hoskins,9,MBG,y,SIMAV,28,,,,2,y,
Ft. Hoskins,9,MBG,y,SIMAV,29,,,,2,n,
Ft. Hoskins,11,Control,y,SIMAV,1,1,n,,1,n,
Ft. Hoskins,11,Control,n,SIMAV,2,1,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,3,0,n,,3,n,
Ft. Hoskins,11,Control,y,SIMAV,4,1,n,,2,n,
Ft. Hoskins,11,Control,n,SIMAV,5,2,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,6,2,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,7,1,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,8,1,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,9,0,y,,,,
Ft. Hoskins,11,Control,n,SIMAV,10,2,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,11,2,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,12,2,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,13,0,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,14,3,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,15,1,n,,3,n,
Ft. Hoskins,11,Control,y,SIMAV,16,1,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,17,2,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,18,1,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,19,2,n,,2,n,
Ft. Hoskins,11,Control,y,SIMAV,20,2,n,,,,
Ft. Hoskins,11,Control,y,SIMAV,21,1,n,,,,
Ft. Hoskins,11,Control,n,SIMAV,22,,,,2,n,
Ft. Hoskins,11,Control,y,SIMAV,23,,,,1,n,
Ft. Hoskins,11,Control,y,SIMAV,24,,,,3,n,
Ft. Hoskins,16,SM,n,SIMAV,1,1,n,,,,
Ft. Hoskins,16,SM,n,SIMAV,2,1,n,,,,
Ft. Hoskins,16,SM,n,SIMAV,3,1,n,,,,
